TRAIT,DATE,QUALITY,ENTRY_CODE,ENTRY_NAME,COMP,RATER,ROW,COL,PLOC_CODE,YEAR,MONTH,RATING_EVENT,RATING_EVENT_CODE,MONTH_CODE,YEAR_CODE,TEST_LOC
Turf Quality,3/22/19,5,58,DLFPS-340/3444,DLF Pickseed USA,APC,15,3,173,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,45,Skye,Standard,APC,24,8,135,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,1,A11-40,Landmark Turf & Native Seed,APC,21,4,3,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,7,Selway,Seeds Inc.,APC,10,7,20,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,30,Twilight (NAI-13-132),SiteOne Landscape Supply,APC,27,2,90,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,72,Shamrock,Standard,APC,8,10,214,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,30,Twilight (NAI-13-132),SiteOne Landscape Supply,APC,12,10,89,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,70,PPG-KB 1131,Mountain View Seeds,APC,16,10,209,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,51,DLFPS-340/3556,DLF Pickseed USA,APC,23,10,153,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,29,Jersey (NAI-A16-3),Novel AG Inc.,APC,27,1,87,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,46,Bombay (GO-22B23),Grassland Oregon,APC,14,6,137,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,2,A13-1,Landmark Turf & Native Seed,APC,6,9,4,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,89,PST-T14-39,Pure Seed Testing Inc.,APC,4,3,265,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,APC,27,5,258,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,42,Aviator II (NAI-15-84),Columbia River Seed,APC,5,3,124,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,51,DLFPS-340/3556,DLF Pickseed USA,APC,15,10,152,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,29,Jersey (NAI-A16-3),Novel AG Inc.,APC,1,8,85,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,19,NuRush (J-3510),Jacklin Seed by Simplot,APC,6,5,55,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,77,Prosperity,Blue Mt. Seeds Inc.,APC,17,4,230,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,4,Syrah (LTP-11-41),Lebanon Seaboard Corp.,APC,10,4,11,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,60,DLFPS-340/3550,DLF Pickseed USA,APC,3,3,178,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,59,DLFPS-340/3455,DLF Pickseed USA,APC,20,6,177,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,71,A10-280,Mountain View Seeds,APC,3,6,211,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,37,NAI-14-132,Columbia River Seed,APC,4,8,109,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,82,Electric (PST-K11-118),Pure Seed Testing Inc.,APC,23,6,246,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,18,J-2726,Jacklin Seed by Simplot,APC,27,7,54,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,13,KH3492,Pennington Seed,APC,1,9,37,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,59,DLFPS-340/3455,DLF Pickseed USA,APC,15,2,176,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,86,New Moon (PST-K15-177),Pure Seed Testing Inc.,APC,18,6,257,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,46,Bombay (GO-22B23),Grassland Oregon,APC,8,7,136,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,8,Babe,Seeds Inc.,APC,9,4,22,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,27,Barserati (BAR PP 110358),Barenbrug Research,APC,19,4,81,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,24,BAR PP 7K426,Barenbrug Research,APC,25,6,72,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,8,Babe,Seeds Inc.,APC,19,1,24,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,64,A16-1,Mountain View Seeds,APC,20,2,192,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,67,A11-26,Mountain View Seeds,APC,8,6,199,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,87,PST-K15-172,Pure Seed Testing Inc.,APC,22,10,261,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,40,Finish Line (NAI-14-178),Columbia River Seed,APC,13,1,119,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,49,DLFPS-340/3364,DLF Pickseed USA,APC,3,9,145,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,22,BAR PP 79366,Barenbrug Research,APC,12,2,65,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,79,Kenblue,Standard,APC,8,2,235,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,64,A16-1,Mountain View Seeds,APC,16,4,191,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,11,AKB3241,Pennington Seed,APC,11,10,32,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,10,AKB3179,Pennington Seed,APC,3,2,28,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,2,A13-1,Landmark Turf & Native Seed,APC,27,3,6,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,67,A11-26,Mountain View Seeds,APC,16,7,200,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,25,BAR PP 7236V,Barenbrug Research,APC,5,8,73,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,49,DLFPS-340/3364,DLF Pickseed USA,APC,14,9,146,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,22,BAR PP 79366,Barenbrug Research,APC,1,7,64,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,64,A16-1,Mountain View Seeds,APC,7,6,190,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,39,Comanche (NAI-14-176),Columbia River Seed,APC,4,10,115,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,3,A99-2897,Turf Merchants Inc.,APC,10,3,8,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,47,Star (GO-2628),Grassland Oregon,APC,19,7,141,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,88,Midnight,Standard,APC,18,8,263,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,25,BAR PP 7236V,Barenbrug Research,APC,12,5,74,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,67,A11-26,Mountain View Seeds,APC,20,10,201,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,17,1,239,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,39,Comanche (NAI-14-176),Columbia River Seed,APC,13,2,116,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,48,Cloud (GO-2425),Grassland Oregon,APC,8,5,142,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,24,BAR PP 7K426,Barenbrug Research,APC,12,4,71,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,66,A12-34,Mountain View Seeds,APC,2,1,196,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,23,Barvette HGT®,Standard,APC,12,3,68,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,48,Cloud (GO-2425),Grassland Oregon,APC,14,8,143,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,10,AKB3179,Pennington Seed,APC,25,2,30,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,88,Midnight,Standard,APC,6,6,262,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,79,Kenblue,Standard,APC,25,8,237,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,40,Finish Line (NAI-14-178),Columbia River Seed,APC,1,10,118,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,23,Barvette HGT®,Standard,APC,24,6,69,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,66,A12-34,Mountain View Seeds,APC,16,6,197,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,65,A16-7,Mountain View Seeds,APC,19,10,195,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,39,Comanche (NAI-14-176),Columbia River Seed,APC,24,4,117,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,3,A99-2897,Turf Merchants Inc.,APC,4,2,7,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,23,Barvette HGT®,Standard,APC,9,6,67,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,79,Kenblue,Standard,APC,17,2,236,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,48,Cloud (GO-2425),Grassland Oregon,APC,21,6,144,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,24,BAR PP 7K426,Barenbrug Research,APC,8,9,70,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,11,AKB3241,Pennington Seed,APC,9,2,31,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,66,A12-34,Mountain View Seeds,APC,22,7,198,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,65,A16-7,Mountain View Seeds,APC,16,5,194,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,65,A16-7,Mountain View Seeds,APC,3,5,193,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,10,AKB3179,Pennington Seed,APC,10,10,29,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,6,10,238,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,22,BAR PP 79366,Barenbrug Research,APC,26,5,66,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,63,MVS-130,Mountain View Seeds,APC,20,4,189,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,40,Finish Line (NAI-14-178),Columbia River Seed,APC,22,1,120,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,9,AKB3128,Pennington Seed,APC,24,2,27,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,21,BAR PP 7309V,Barenbrug Research,APC,21,5,63,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,3,A99-2897,Turf Merchants Inc.,APC,20,5,9,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,12,NK-1,Pennington Seed,APC,5,10,34,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,62,DLFPS-340/3552,DLF Pickseed USA,APC,16,2,185,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,20,BAR PP 71213,Barenbrug Research,APC,24,5,60,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,9,AKB3128,Pennington Seed,APC,2,10,25,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,47,Star (GO-2628),Grassland Oregon,APC,6,8,139,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,27,Barserati (BAR PP 110358),Barenbrug Research,APC,2,3,79,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,18,3,248,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,88,Midnight,Standard,APC,22,3,264,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,69,A11-38,Peak Plant Genetics,APC,4,1,205,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,50,DLFPS-340/3446,DLF Pickseed USA,APC,14,10,149,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,62,DLFPS-340/3552,DLF Pickseed USA,APC,1,6,184,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,41,Heartland (NAI-14-187),Columbia River Seed,APC,14,1,122,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,38,Amaze (NAI-14-133),Columbia River Seed,APC,9,7,112,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,24,10,243,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,20,BAR PP 71213,Barenbrug Research,APC,11,1,59,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,27,Barserati (BAR PP 110358),Barenbrug Research,APC,12,7,80,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,78,A06-8,Blue Mt. Seeds Inc.,APC,6,7,232,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,87,PST-K15-172,Pure Seed Testing Inc.,APC,1,4,259,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,69,A11-38,Peak Plant Genetics,APC,16,9,206,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,61,DLFPS-340/3551,DLF Pickseed USA,APC,20,9,183,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,50,DLFPS-340/3446,DLF Pickseed USA,APC,19,2,150,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,12,NK-1,Pennington Seed,APC,11,9,35,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,26,BAR PP 79494,Barenbrug Research,APC,19,9,78,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,46,Bombay (GO-22B23),Grassland Oregon,APC,20,1,138,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,18,1,242,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,38,Amaze (NAI-14-133),Columbia River Seed,APC,13,3,113,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,80,Paloma (PST-K13-139),Pure Seed Testing Inc.,APC,21,8,240,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,78,A06-8,Blue Mt. Seeds Inc.,APC,25,4,234,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,25,BAR PP 7236V,Barenbrug Research,APC,25,9,75,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,11,AKB3241,Pennington Seed,APC,24,1,33,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,68,PPG-KB 1320,Mountain View Seeds,APC,3,1,202,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,49,DLFPS-340/3364,DLF Pickseed USA,APC,25,5,147,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,63,MVS-130,Mountain View Seeds,APC,16,3,188,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,38,Amaze (NAI-14-133),Columbia River Seed,APC,21,7,114,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,87,PST-K15-172,Pure Seed Testing Inc.,APC,18,7,260,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,26,BAR PP 79494,Barenbrug Research,APC,1,2,76,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,21,BAR PP 7309V,Barenbrug Research,APC,12,1,62,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,47,Star (GO-2628),Grassland Oregon,APC,14,7,140,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,63,MVS-130,Mountain View Seeds,APC,6,4,187,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,9,AKB3128,Pennington Seed,APC,10,9,26,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,68,PPG-KB 1320,Mountain View Seeds,APC,16,8,203,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,81,PST-K13-141,Pure Seed Testing Inc.,APC,2,5,241,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,26,BAR PP 79494,Barenbrug Research,APC,12,6,77,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,2,A13-1,Landmark Turf & Native Seed,APC,10,2,5,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,41,Heartland (NAI-14-187),Columbia River Seed,APC,3,10,121,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,50,DLFPS-340/3446,DLF Pickseed USA,APC,5,1,148,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,21,BAR PP 7309V,Barenbrug Research,APC,4,5,61,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,62,DLFPS-340/3552,DLF Pickseed USA,APC,23,2,186,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,78,A06-8,Blue Mt. Seeds Inc.,APC,17,3,233,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,68,PPG-KB 1320,Mountain View Seeds,APC,26,8,204,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,36,NAI-14-128,Columbia River Seed,APC,13,5,107,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,70,PPG-KB 1131,Mountain View Seeds,APC,26,1,210,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,6,RAD 553,Seeds Inc.,APC,10,6,17,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,5,Blue Knight,Ledeboer Plant Breeding,APC,10,5,14,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,14,Yellowstone (A12-7),Landmark Turf & Native Seed,APC,11,7,41,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,33,United (NAI-13-14),Columbia River Seed,APC,13,8,98,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,34,NAI-14-122,Columbia River Seed,APC,5,2,100,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,31,NAI-15-80,SiteOne Landscape Supply,APC,13,10,92,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,31,NAI-15-80,SiteOne Landscape Supply,APC,22,4,93,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,17,J-1319,Jacklin Seed by Simplot,APC,11,4,50,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,84,PST-11-7,DLF Pickseed USA,APC,7,8,250,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,74,PPG-KB 1304,ProSeeds Marketing,APC,1,5,220,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,45,Skye,Standard,APC,14,5,134,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,84,PST-11-7,DLF Pickseed USA,APC,18,4,251,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,84,PST-11-7,DLF Pickseed USA,APC,23,7,252,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,74,PPG-KB 1304,ProSeeds Marketing,APC,26,10,222,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,7,Selway,Seeds Inc.,APC,1,3,19,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,56,DLFPS-340/3549,DLF Pickseed USA,APC,2,6,166,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,52,DLFPS-340/3553,DLF Pickseed USA,APC,20,7,156,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,57,DLFPS-340/3548,DLF Pickseed USA,APC,27,6,171,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,85,PST-K15-167,Pure Seed Testing Inc.,APC,24,7,255,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,83,Dublin (PST-K15-157),Pure Seed Testing Inc.,APC,22,2,249,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,15,After Midnight,Jacklin Seed by Simplot,APC,23,3,45,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,7,75,A15-6,Peak Plant Genetics,APC,17,6,224,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,15,After Midnight,Jacklin Seed by Simplot,APC,11,6,44,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,35,Orion (PST-K13-143),Pure Seed Testing Inc.,APC,13,6,104,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,8,16,J-1138,Jacklin Seed by Simplot,APC,25,3,48,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,57,DLFPS-340/3548,DLF Pickseed USA,APC,15,4,170,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,35,Orion (PST-K13-143),Pure Seed Testing Inc.,APC,27,4,105,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,3,53,DLFPS-340/3494,DLF Pickseed USA,APC,15,8,158,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,33,United (NAI-13-14),Columbia River Seed,APC,4,7,97,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,6,33,United (NAI-13-14),Columbia River Seed,APC,26,7,99,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,45,Skye,Standard,APC,2,8,133,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,44,Blue Devil,Columbia Seeds,APC,25,10,132,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,85,PST-K15-167,Pure Seed Testing Inc.,APC,18,5,254,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,4,16,J-1138,Jacklin Seed by Simplot,APC,3,7,46,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
Turf Quality,3/22/19,5,55,DLFPS-340/3438,DLF Pickseed USA,APC,7,4,163,2019,Mar,APC-2019-03-22,5,7,2,"Stillwater, OK"
